pid,born,age,gender,race,grade,tertiary,province,dweltyp,no_reside,water,elect,work_feb,emdays_feb,emhrs_feb,feb_pay_pure,feb_pay,work_apr,apr_return,worktype,work_code,emdays_apr,emhrs_apr,apr_pay_pure,apr_pay,uif_ters,work_seek,last_seek,hh_childgrant,any_childgrant,hh_govpen,any_govpen,grant_rec,grantyp1,grantyp2,grantyp3,hhincsource1,hhincsource2,hhincsource3,hhincdec1,hhincdec2,hhincdec3,apr_hh_inc,hh_inc_lost,nomoneyfood,7dayshungry,chldcr,time_chldcr,kids_in_school,ed_books,edtv,edradio,edonline,suppgov,suppngo,suppcom
754652,1952,68,female,african,5,,north west,house/flat,7,yes,yes,retired,,,,,,,,,,,,,,,,2.0,,1.0,,yes,pension,,,government grants,,,no income decrease,,,,no,yes,yes,no,,2.0,yes,,no,,no,yes,no
754706,1971,49,female,african,10,no,western cape,informal,5,yes,yes,yes,5.0,8.0,,"R3,001-R6,000",no,yes,regular job,elementary occup,,,,"R3,001-R6,000",yes,,,1.0,,,no,no,,,,employment,,,from employment,,,3500.0,yes,yes,yes,yes,over 4 hours more,3.0,yes,yes,yes,no,yes,no,no
754728,1991,29,female,african,10,yes,natal,house/flat,6,yes,yes,no,,,,,no,no,,,,,,,,no,never worked,2.0,,0.0,,yes,child support,,,government grants,,,no income decrease,,,880.0,no,yes,no,yes,over 4 hours more,3.0,yes,yes,no,yes,yes,yes,no
754741,1989,31,female,african,12,no,natal,traditional,14,no,yes,no,,,,,no,no,,,,,,,,no,>1 year ago,4.0,,2.0,,yes,child support,pension,,government grants,,,no income,,,,,no,no,no,,6.0,yes,yes,yes,yes,yes,no,no
754784,1981,39,female,african,10,no,free state,house/flat,5,yes,yes,no,,,,,no,no,,,,,,,,no,>1 year ago,2.0,,0.0,,no,,,,government grants,,,from government grants,,,940.0,no,yes,yes,yes,over 4 hours more,3.0,yes,yes,no,yes,no,no,no
754815,1984,36,male,coloured,12,no,northern cape,informal,4,no,no,yes,5.0,7.0,3000,,no,,regular job,self-employed,3.0,8.0,,,no,,,2.0,,0.0,,no,,,,employment,,,no income,,,1580.0,yes,yes,no,yes,over 4 hours more,2.0,no,no,no,no,yes,yes,no
754895,1988,32,female,african,12,yes,gauteng,house/flat,8,yes,yes,yes,2.0,4.0,6000,,no,yes,casual work,,0.0,0.0,0.0,,no,,,1.0,,0.0,,yes,child support,,,government grants,,,from employment,,,7000.0,yes,no,no,yes,over 4 hours more,3.0,no,yes,no,no,no,no,no
754964,1968,52,female,african,12,yes,natal,house/flat,4,yes,yes,yes,5.0,7.0,27000,,yes,,regular job,professionals,,,27000.0,,no,,,0.0,,0.0,,no,,,,employment,,,no income decrease,,,,yes,no,no,,,,,,,,no,no,no
754979,1982,38,male,african,12,yes,gauteng,house/flat,4,yes,yes,yes,5.0,8.0,15000,,yes,,regular job,managers,5.0,8.0,16000.0,,no,,,0.0,,0.0,,no,,,,employment,,,no income decrease,,,20000.0,yes,no,no,yes,3-4 hours,2.0,yes,yes,no,yes,no,no,no
754992,1986,34,male,african,12,yes,north west,house/flat,8,yes,yes,yes,4.0,10.0,7000,,yes,,regular job,service & sales,3.0,10.0,5000.0,,yes,,,3.0,,0.0,,no,,,,employment,,,from employment,,,,yes,yes,no,yes,over 4 hours more,2.0,no,no,no,no,no,no,no
755007,1977,43,male,african,12,no,free state,house/flat,3,yes,yes,no,,,,,no,no,,,,,,,,yes,>1 year ago,,no,1.0,,no,,,,,,,,,,,no,yes,yes,yes,1-2 hours,3.0,yes,yes,yes,yes,no,no,no
755043,1946,74,female,african,9,no,eastern cape,house/flat,2,yes,yes,no,,,,,no,no,,,,,,,,,,2.0,,2.0,,yes,pension,,,government grants,,,no income decrease,,,3000.0,no,yes,no,,,,,,,,no,no,no
755088,1952,68,female,african,5,,gauteng,house/flat,2,yes,yes,no,,,,,no,no,,,,,,,,,,,no,1.0,,no,,,,government grants,,,from government grants,,,,no,yes,yes,,,,,,,,no,no,yes
755167,1978,42,female,african,11,no,natal,house/flat,10,yes,yes,yes,7.0,8.0,7400,,yes,,regular job,clerical support,,,7400.0,,yes,,,2.0,,,no,no,,,,employment,,,from employment,,,3700.0,no,no,no,yes,over 4 hours more,5.0,yes,yes,yes,no,no,no,no
755181,1997,23,male,african,12,no,natal,house/flat,9,no,yes,yes,5.0,8.0,3500,,yes,,casual work,elementary occup,5.0,8.0,3500.0,,no,,,5.0,,2.0,,no,,,,employment,,,no income decrease,,,,no,no,no,no,,6.0,yes,,yes,,no,no,no
755229,1985,35,male,african,,,northern cape,house/flat,5,yes,no,yes,6.0,7.0,1540,,yes,,regular job,elementary occup,6.0,7.0,,,no,,,3.0,,0.0,,no,,,,employment,,,no income decrease,,,1540.0,no,no,no,yes,3-4 hours,2.0,no,no,no,no,no,no,no
755293,1984,36,female,african,12,no,gauteng,house/flat,6,yes,yes,yes,1.0,4.0,2500,,no,no,,,,,,,,no,never worked,0.0,,0.0,,no,,,,own business,,,no income decrease,,,,yes,yes,no,yes,over 4 hours more,3.0,yes,yes,no,no,no,no,no
755317,1977,43,female,african,12,no,natal,house/flat,8,no,yes,no,,,20,,yes,,self-employed,,,,,,,,,2.0,,2.0,,yes,child support,,,government grants,friends/family,,no income decrease,,,,no,no,no,yes,3-4 hours,1.0,yes,yes,yes,yes,no,no,no
755372,1968,52,male,african,6,,eastern cape,traditional,13,no,yes,no,,,,0,no,,,unemployed,,,,,,,,7.0,,3.0,,no,,,,no income,,,no income,,,,,yes,yes,yes,over 4 hours more,6.0,yes,yes,no,no,no,no,no
755718,1987,33,male,african,12,no,gauteng,house/flat,2,yes,yes,yes,3.0,8.0,21000,,yes,,regular job,managers,3.0,8.0,21000.0,,no,,,0.0,,0.0,,no,,,,employment,,,no income decrease,,,40000.0,no,no,no,,,,,,,,no,no,no
755792,1970,50,male,african,7,,natal,traditional,6,no,yes,no,,,,,no,no,,,,,,,,no,>1 year ago,2.0,,0.0,,yes,child support,,,employment,government grants,,from employment,,,,yes,yes,no,yes,1-2 hours,2.0,yes,yes,yes,no,no,no,no
755797,1974,46,female,african,ncv4,no,eastern cape,traditional,5,yes,yes,no,,,,,no,no,,,,,,,,yes,>1 year ago,4.0,,0.0,,no,,,,government grants,,,no income decrease,,,1700.0,no,no,no,yes,over 4 hours more,4.0,yes,no,yes,no,no,no,no
755803,2001,19,female,african,12,no,natal,house/flat,6,yes,yes,no,,,,,no,no,,,,,,,,,,3.0,,0.0,,no,,,,no income,,,no income,,,0.0,no,no,no,no,,3.0,no school books,yes,yes,yes,no,no,no
755834,1980,40,female,african,11,no,eastern cape,house/flat,5,yes,yes,no,,,,,no,no,,,,,,,,,,1.0,,1.0,,no,,,,government grants,,,no income decrease,,,3000.0,no,no,no,yes,over 4 hours more,2.0,yes,yes,no,no,no,no,no
755846,1971,49,female,african,12,yes,gauteng,house/flat,12,yes,yes,yes,4.0,12.0,15000,,yes,,regular job,professionals,4.0,12.0,15000.0,,no,,,2.0,,0.0,,no,,,,no income,,,no income decrease,,,15000.0,no,no,no,no,,3.0,,,,yes,no,no,no
756209,1974,46,female,african,8,,eastern cape,traditional,7,no,no,retired,,,,,,,,,,,,,,,,3.0,,0.0,,yes,child support,,,government grants,,,no income decrease,,,1200.0,yes,yes,yes,yes,over 4 hours more,5.0,yes,no,yes,yes,no,no,yes
756317,1989,31,female,african,12,yes,natal,traditional,6,yes,yes,yes,6.0,,8000,,no,,,,,,,,,yes,1-6 months ago,3.0,,0.0,,no,,,,employment,,,from employment,,,2200.0,yes,yes,no,yes,over 4 hours more,1.0,yes,yes,no,yes,no,yes,yes
756511,1981,39,female,african,11,no,northern cape,traditional,4,no,yes,no,,,,,no,,regular job,clerical support,2.0,8.0,,"R3,001-R6,000",no,,,2.0,,1.0,,no,,,,employment,government grants,,no income decrease,,,,no,yes,no,yes,over 4 hours more,2.0,yes,,,no,no,no,no
756589,1995,25,female,african,12,yes,natal,house/flat,8,yes,yes,no,,,,,no,no,,,,,,,,yes,>1 year ago,2.0,,2.0,,no,,,,government grants,,,no income decrease,,,,no,yes,yes,yes,over 4 hours more,0.0,yes,yes,no,no,no,no,no
756594,2001,19,female,coloured,12,no,northern cape,house/flat,3,yes,yes,no,4.0,2.0,,"<R3,000",yes,,self-employed,,,,,,,,,0.0,,0.0,,no,,,,friends/family,,,no income decrease,,,,no,yes,no,,,,,,,,yes,no,no
756611,1981,39,female,african,10,no,gauteng,house/flat,4,yes,no,yes,5.0,9.0,2500,,no,,regular job,elementary occup,,,2800.0,,no,,,2.0,,0.0,,no,,,,employment,government grants,,from employment,,,4000.0,no,no,yes,no,,1.0,no,no,no,no,no,no,no
756645,1985,35,male,african,12,yes,natal,traditional,15,yes,yes,yes,5.0,8.0,6000,,no,,,,,,,,,no,1-6 months ago,8.0,,0.0,,no,,,,employment,government grants,,from employment,,,,yes,yes,no,yes,over 4 hours more,5.0,yes,yes,no,no,no,no,no
756698,1989,31,female,african,10,no,natal,house/flat,6,yes,yes,no,,,,,yes,,regular job,elementary occup,5.0,,1000.0,,yes,,,2.0,,0.0,,no,,,,employment,,,,,,,no,no,no,yes,over 4 hours more,2.0,yes,yes,no,no,no,no,no
756759,1988,32,female,african,11,yes,limpopo,house/flat,4,no,yes,yes,4.0,8.0,3500,,no,no,,,,,,,,yes,1-6 months ago,1.0,,2.0,,yes,child support,,,government grants,,,no income decrease,,,6100.0,yes,no,no,no,,1.0,yes,yes,no,yes,no,no,no
756761,9999,,male,african,2,,limpopo,house/flat,15,yes,yes,retired,,,,,,,,,,,,,,,,3.0,,2.0,,yes,child support,pension,,government grants,,,no income decrease,,,2000.0,yes,yes,no,yes,over 4 hours more,6.0,yes,yes,yes,yes,no,no,no
756806,1987,33,female,african,11,no,gauteng,informal,9,yes,no,no,,,,,no,no,,,,,,,,no,>1 year ago,5.0,,0.0,,no,,,,government grants,,,no income,,,2700.0,no,yes,no,yes,over 4 hours more,5.0,yes,no,yes,yes,no,no,no
756846,1993,27,female,african,12,yes,free state,informal,3,yes,no,yes,5.0,5.0,3000,,no,,regular job,service & sales,,,3000.0,,no,,,2.0,,0.0,,no,,,,employment,government grants,,no income decrease,,,4400.0,no,no,no,no,,1.0,yes,no,yes,yes,no,no,no
756859,1984,36,female,african,12,no,natal,house/flat,8,no,yes,yes,5.0,9.0,3500,,no,yes,casual work,elementary occup,0.0,0.0,0.0,,no,,,3.0,,0.0,,no,,,,employment,government grants,,no income,,,1300.0,yes,no,no,yes,1-2 hours,4.0,no,no,yes,no,no,no,no
756928,1967,53,female,coloured,12,yes,western cape,house/flat,7,yes,yes,yes,5.0,8.0,4000,,yes,,casual work,service & sales,5.0,8.0,4000.0,,no,,,0.0,,1.0,,no,,,,employment,,,from employment,,,,yes,no,no,yes,over 4 hours more,1.0,yes,no,no,no,no,no,no
756988,1994,26,female,african,12,yes,natal,house/flat,4,yes,yes,yes,5.0,8.0,,"R3,001-R6,000",yes,,casual work,service & sales,4.0,8.0,,,no,,,1.0,,0.0,,no,,,,employment,,,from employment,,,,yes,no,no,no,,1.0,yes,yes,,yes,no,no,no
757082,1970,50,female,african,11,no,eastern cape,house/flat,10,no,yes,no,,,,,no,no,,,,,,,,,,7.0,,0.0,,no,,,,government grants,,,no income decrease,,,3000.0,no,yes,no,yes,over 4 hours more,7.0,yes,yes,yes,,no,no,no
757209,1965,55,male,african,6,,north west,house/flat,3,yes,yes,retired,,,,,,,,,,,,,,,,2.0,,2.0,,yes,pension,,,government grants,,,from government grants,,,15000.0,no,yes,yes,yes,over 4 hours more,1.0,no,yes,yes,no,yes,no,yes
757277,1960,60,male,african,9,no,eastern cape,informal,6,yes,yes,retired,,,,,,,,,,,,,,,,1.0,,1.0,,yes,pension,,,government grants,,,from government grants,,,2800.0,no,yes,no,yes,over 4 hours more,1.0,yes,yes,yes,yes,no,no,no
757313,1998,22,male,african,12,yes,gauteng,house/flat,6,yes,yes,no,,,,,no,no,,,,,,,,yes,6-12 months ago,0.0,,0.0,,yes,other,,,own business,,,from own business,,,2500.0,no,yes,no,,,,,,,,no,no,no
757414,1987,33,female,african,11,no,limpopo,house/flat,8,yes,yes,no,,,,,no,no,,,,,,,,,,5.0,,0.0,,yes,child support,,,government grants,,,no income decrease,,,3700.0,no,no,no,yes,over 4 hours more,5.0,no,no,yes,no,no,no,no
757472,1977,43,female,african,9,yes,eastern cape,house/flat,4,yes,yes,no,5.0,5.0,150,,no,no,,,,,,,,no,>1 year ago,1.0,,1.0,,yes,child support,,,government grants,,,from government grants,,,2300.0,no,yes,no,,,,,,,,no,yes,yes
757484,1970,50,female,coloured,12,no,western cape,house/flat,2,yes,yes,no,,,,,no,no,,,,,,,,,,0.0,,0.0,,no,,,,friends/family,,,no income decrease,,,,no,no,no,,,,,,,,no,no,no
757538,1975,45,female,african,10,no,eastern cape,traditional,14,no,yes,no,,,,,no,no,,,,,,,,no,>1 year ago,5.0,,6.0,,yes,pension,,,government grants,,,from government grants,,,4400.0,no,yes,no,yes,over 4 hours more,8.0,yes,yes,yes,no,no,no,no
757586,1977,43,female,african,12,no,natal,house/flat,5,no,yes,no,,,,,no,no,,,,,,,,no,>1 year ago,4.0,,0.0,,no,,,,government grants,,,no income,,,1600.0,no,yes,yes,yes,over 4 hours more,3.0,yes,no,yes,no,no,no,no
757653,1980,40,female,african,11,no,gauteng,house/flat,2,yes,yes,no,2.0,4.0,300,,no,yes,regular job,service & sales,0.0,0.0,,,no,,,0.0,,0.0,,no,,,,own business,,,from own business,,,0.0,yes,yes,no,,,,,,,,no,no,no
757763,1942,78,female,african,2,,natal,house/flat,5,no,yes,retired,,,,,,,,,,,,,,,,1.0,,1.0,,yes,pension,,,government grants,,,no income decrease,,,1800.0,no,yes,no,yes,1-2 hours,2.0,yes,yes,yes,yes,no,no,no
757764,1978,42,male,african,12,no,natal,house/flat,1,yes,yes,no,,,,,yes,,casual work,operators & assemblers,2.0,6.0,,,yes,,,0.0,,0.0,,no,,,,employment,,,from employment,,,700.0,yes,no,no,no,,4.0,,,,,no,no,no
757790,1985,35,female,african,6,,eastern cape,house/flat,7,yes,yes,no,,,,,no,no,,,,,,,,yes,>1 year ago,4.0,,1.0,,yes,child support,,,government grants,,,no income decrease,,,,yes,no,yes,yes,over 4 hours more,5.0,no school books,no,no,no,no,no,no
757908,1984,36,female,african,11,no,western cape,informal,6,yes,yes,retired,,,,,,,,,,,,,,,,2.0,,0.0,,no,,,,friends/family,,,from friends/family,,,1800.0,yes,yes,no,yes,over 4 hours more,4.0,yes,yes,no,no,no,no,no
758112,1973,47,female,african,12,yes,eastern cape,traditional,12,no,yes,no,,,,,no,,,elementary occup,,,,,no,,,3.0,,0.0,,no,,,,government grants,,,from government grants,,,,no,no,no,no,,7.0,yes,yes,no,no,no,no,no
758168,1979,41,female,african,12,no,natal,house/flat,1,yes,yes,yes,4.0,12.0,,"<R3,000",yes,,casual work,elementary occup,4.0,12.0,,"<R3,000",no,,,0.0,,0.0,,no,,,,employment,,,no income decrease,,,,no,yes,yes,no,,0.0,no,no,no,no,no,no,yes
758205,1983,37,female,african,12,yes,limpopo,house/flat,4,yes,yes,no,0.0,0.0,0,,no,,,,,,,,no,,,0.0,,0.0,,no,,,,friends/family,,,no income decrease,,,,no,yes,no,yes,nearly an hour,2.0,yes,yes,yes,no,no,no,no
758212,1997,23,female,african,10,no,north west,house/flat,10,yes,yes,no,,,,,no,no,,,,,,,,no,1-6 months ago,6.0,,0.0,,no,,,,government grants,,,from government grants,,,2600.0,no,no,no,yes,over 4 hours more,8.0,yes,yes,yes,no,no,no,no
758222,1984,36,female,african,12,yes,natal,traditional,5,yes,yes,no,,,,,no,no,,,,,,,,,,2.0,,2.0,,yes,child support,pension,,government grants,,,no income decrease,,,,yes,yes,yes,yes,over 4 hours more,2.0,yes,yes,yes,no,no,no,no
758232,1986,34,female,african,12,no,natal,house/flat,8,yes,yes,no,,,,,no,,,,,,,,,,,2.0,,1.0,,no,,,,government grants,,,from government grants,,,740.0,yes,yes,yes,yes,over 4 hours more,2.0,yes,yes,yes,yes,no,no,no
758249,1974,46,female,african,11,no,free state,informal,6,yes,yes,no,,,,,no,no,,,,,,,,,,2.0,,0.0,,no,,,,government grants,,,no income decrease,,,1400.0,no,yes,yes,no,,4.0,no,yes,no,no,no,no,no
758256,1969,51,female,african,11,no,limpopo,house/flat,2,yes,yes,no,,,,,no,no,,,,,,,,,,0.0,,0.0,,no,,,,friends/family,,,from friends/family,,,500.0,yes,yes,yes,,,,,,,,no,no,no
758337,1993,27,female,african,11,no,natal,traditional,11,yes,yes,no,,,,,no,,,,,,,,,yes,>1 year ago,1.0,,2.0,,yes,pension,,,government grants,,,no income decrease,,,,yes,yes,yes,yes,over 4 hours more,4.0,yes,yes,yes,no,no,no,no
758341,1940,80,male,coloured,6,,northern cape,house/flat,1,yes,yes,no,,,,,no,no,,,,,,,,,,0.0,,0.0,,yes,other,,,employment,,,from employment,,,500.0,no,yes,yes,yes,3-4 hours,0.0,,,,,yes,no,no
758348,1977,43,male,african,12,yes,limpopo,house/flat,4,no,yes,yes,,,2000,,yes,,run a business,,,,,,,,,1.0,,1.0,,no,,,,own business,government grants,,from own business,,,,no,no,no,yes,over 4 hours more,2.0,yes,yes,yes,no,no,no,no
758638,1985,35,male,african,12,yes,gauteng,house/flat,9,yes,yes,yes,2.0,10.0,5000,,yes,,regular job,service & sales,3.0,10.0,,,no,,,3.0,,0.0,,no,,,,employment,government grants,,from employment,,,,yes,no,no,yes,,3.0,,yes,yes,no,no,no,no
758735,1988,32,male,coloured,10,yes,western cape,house/flat,3,yes,yes,yes,5.0,4.0,70000,,no,,run a business,,,,,,,,,0.0,,0.0,,no,,,,own business,,,from own business,,,10000.0,no,no,no,yes,over 4 hours more,0.0,no,no,no,no,no,no,no
758802,1972,48,female,african,12,yes,north west,house/flat,4,yes,yes,yes,,,,"R6,001-R12,000",yes,,regular job,clerical support,,,,"<R3,000",no,,,1.0,,0.0,,no,,,,employment,,,from employment,,,5000.0,yes,no,no,yes,over 4 hours more,0.0,no,no,no,no,no,no,no
758803,1977,43,male,african,12,no,free state,traditional,5,yes,yes,no,,,,,yes,,casual work,elementary occup,5.0,8.0,,"R3,001-R6,000",no,,,2.0,,1.0,,no,,,,government grants,,,no income decrease,,,,yes,yes,yes,yes,over 4 hours more,2.0,yes,no,no,no,no,yes,no
758940,9999,,female,african,no schooling,,mpumalanga,house/flat,4,no,yes,no,,,,,no,no,,,,,,,,,,0.0,,0.0,,no,,,,no income,,,no income,,,,no,yes,yes,no,,0.0,,,,,yes,no,yes
759001,1992,28,male,african,9,no,free state,informal,5,no,no,no,,,,,no,no,,,,,,,,yes,>1 year ago,3.0,,0.0,,no,,,,friends/family,,,from friends/family,,,,yes,yes,yes,no,,1.0,no,no,yes,no,no,no,yes
759030,1983,37,female,african,7,,north west,house/flat,6,no,no,no,,,,,no,no,,,,,,,,no,>1 year ago,4.0,,0.0,,no,,,,government grants,,,from employment,,,2200.0,yes,yes,yes,no,,3.0,no,yes,no,no,no,no,no
759141,1988,32,female,african,11,yes,eastern cape,house/flat,17,yes,yes,no,,,,,no,no,,,,,,,,no,>1 year ago,5.0,,0.0,,yes,child support,,,government grants,,,no income decrease,,,1750.0,yes,yes,no,yes,over 4 hours more,10.0,yes,yes,no,no,no,no,no
759362,1995,25,female,african,12,yes,free state,informal,3,yes,yes,no,,,,,no,,,,,,,,,no,1-6 months ago,1.0,,0.0,,no,,,,friends/family,,,from friends/family,,,1000.0,yes,no,no,yes,over 4 hours more,0.0,,,,,no,no,no
759394,1994,26,female,african,11,no,limpopo,house/flat,4,no,yes,no,,,,,no,,,,,,,,,no,never worked,2.0,,0.0,,no,,,,government grants,,,,,,1400.0,yes,no,no,yes,over 4 hours more,1.0,yes,yes,yes,no,no,no,no
759440,2000,20,female,african,11,,eastern cape,house/flat,7,yes,yes,no,,,,0,no,no,,,,,,,,,,2.0,,1.0,,yes,foster child care,,,government grants,,,no income decrease,,,,no,no,no,yes,3-4 hours,3.0,yes,yes,yes,yes,no,no,no
759449,1984,36,female,african,9,no,free state,informal,2,no,no,no,,,,,no,no,,,,,,,,yes,>1 year ago,0.0,,0.0,,no,,,,employment,,,from employment,,,2800.0,no,no,no,,,,,,,,no,no,yes
759494,1964,56,male,african,11,yes,north west,house/flat,4,yes,yes,yes,5.0,5.0,,"R3,001-R6,000",no,yes,self-employed,,,,,,,,,2.0,,0.0,,no,,,,own business,government grants,,from own business,,,3000.0,yes,yes,no,no,,2.0,yes,yes,no,no,no,no,yes
759516,1987,33,female,african,9,no,gauteng,informal,3,yes,no,no,,,,,no,no,,,,,,,,no,>1 year ago,1.0,,0.0,,no,,,,employment,,,from government grants,,,740.0,no,yes,no,,,,,,,,no,no,yes
759547,1959,61,male,african,4,,eastern cape,house/flat,13,yes,yes,retired,,,,,,,,,,,,,,,,1.0,,1.0,,yes,pension,,,government grants,other,,no income decrease,,,5000.0,no,yes,no,no,,5.0,yes,yes,no,,no,no,no
759590,2000,20,male,african,12,no,gauteng,house/flat,2,yes,yes,no,,,,,no,no,,,,,,,,yes,,0.0,,0.0,,no,,,,friends/family,,,no income decrease,,,,no,no,no,,,0.0,,,,,no,no,no
759635,1997,23,female,african,12,no,mpumalanga,house/flat,4,yes,yes,yes,7.0,8.0,1500,,no,yes,self-employed,,,,,,,,,0.0,,0.0,,no,,,,own business,friends/family,,from own business,from friends/family,,,yes,no,no,no,,1.0,yes,yes,yes,yes,no,no,no
759749,1983,37,female,african,12,yes,gauteng,house/flat,3,yes,yes,yes,5.0,8.0,4700,,no,,regular job,service & sales,,,4000.0,,no,,,1.0,,0.0,,no,,,,employment,,,from employment,,,4000.0,yes,no,no,yes,over 4 hours more,0.0,,,,,no,no,no
759788,9999,,male,african,no schooling,,natal,traditional,3,yes,yes,yes,5.0,,500,,yes,,casual work,elementary occup,2.0,,,"<R3,000",no,,,1.0,,1.0,,no,,,,no income,,,no income,,,,yes,yes,yes,yes,over 4 hours more,0.0,,,,,no,no,yes
759905,1987,33,female,african,12,no,eastern cape,house/flat,3,yes,yes,yes,7.0,8.0,4000,,no,no,,,,,,,,yes,1-6 months ago,1.0,,0.0,,no,,,,employment,government grants,,no income decrease,,,7000.0,no,no,no,yes,over 4 hours more,0.0,no,no,no,no,no,no,no
760065,1983,37,female,african,12,yes,natal,house/flat,3,no,yes,no,,,,,no,no,,,,,,,,no,>1 year ago,1.0,,0.0,,yes,care dependency,,,employment,,,from employment,,,2000.0,yes,yes,no,yes,1-2 hours,1.0,yes,no,no,no,no,no,no
760088,1953,67,female,african,8,,gauteng,house/flat,7,yes,yes,no,,,,,no,no,,,,,,,,,,0.0,,2.0,,yes,pension,,,government grants,,,from employment,,,,yes,yes,no,no,,2.0,yes,yes,yes,yes,no,no,no
760225,1946,74,male,african,2,,eastern cape,house/flat,10,yes,yes,retired,,,,,,,,,,,,,,,,5.0,,1.0,,yes,pension,,,government grants,,,from government grants,,,3000.0,no,no,no,yes,over 4 hours more,8.0,yes,yes,yes,,no,no,no
760242,1969,51,female,coloured,10,no,eastern cape,house/flat,5,yes,yes,yes,4.0,6.0,,"<R3,000",no,,regular job,technicians & assoc prof,0.0,,,,yes,,,,yes,0.0,,no,,,,employment,government grants,,from employment,,,3400.0,yes,yes,yes,yes,over 4 hours more,3.0,no,yes,no,no,no,no,no
760442,1944,76,male,african,no schooling,,natal,house/flat,7,yes,yes,no,,,,,no,,self-employed,,,,,,,,,3.0,,2.0,,yes,pension,,,government grants,,,no income decrease,,,,no,yes,yes,yes,over 4 hours more,3.0,no,no,no,,no,no,no
760501,1972,48,female,african,no schooling,,limpopo,house/flat,15,yes,yes,no,,,,,no,yes,regular job,elementary occup,0.0,0.0,0.0,,no,,,2.0,,2.0,,no,,,,government grants,,,no income decrease,,,,no,yes,no,no,,1.0,no,yes,yes,,no,no,no
760607,1999,21,male,african,7,,north west,house/flat,10,yes,yes,no,,,,,no,no,,,,,,,,no,>1 year ago,4.0,,0.0,,no,,,,government grants,,,from government grants,,,,no,no,no,yes,over 4 hours more,5.0,yes,yes,yes,yes,no,yes,no
760670,1992,28,female,african,11,no,eastern cape,house/flat,5,yes,yes,no,0.0,0.0,0,,no,no,,,,,,,,no,>1 year ago,3.0,,0.0,,no,,,,government grants,,,from government grants,,,1100.0,yes,yes,no,yes,over 4 hours more,2.0,no,no,no,no,yes,no,no
760706,1972,48,male,african,9,no,mpumalanga,house/flat,5,yes,yes,yes,,,,,no,no,,,,,,,,yes,1-6 months ago,3.0,,0.0,,no,,,,no income,,,no income decrease,,,,no,yes,no,yes,3-4 hours,0.0,no,yes,no,no,yes,no,no
760707,1970,50,female,african,10,no,natal,traditional,8,no,yes,yes,5.0,7.0,5000,,yes,,regular job,professionals,5.0,7.0,6000.0,,no,,,0.0,,0.0,,no,,,,employment,,,no income decrease,,,6000.0,no,no,no,yes,over 4 hours more,4.0,yes,yes,yes,yes,no,no,no
760804,1993,27,female,african,10,no,mpumalanga,house/flat,4,yes,yes,no,,,,,no,no,,,,,,,,,,3.0,,0.0,,no,,,,government grants,,,from employment,,,0.0,no,yes,yes,yes,over 4 hours more,0.0,yes,yes,yes,no,no,no,no
760900,1983,37,female,african,11,no,mpumalanga,house/flat,3,yes,yes,no,5.0,8.0,1200,,no,no,,,,,,,,no,1-6 months ago,2.0,,0.0,,no,,,,own business,,,from own business,,,2000.0,yes,yes,no,no,,2.0,no,yes,yes,no,no,no,no
760989,1974,46,female,african,12,yes,limpopo,house/flat,7,yes,yes,yes,5.0,8.0,,">R24,000",yes,,regular job,technicians & assoc prof,5.0,8.0,,">R24,000",no,,,0.0,,1.0,,no,,,,employment,,,no income decrease,,,,no,no,no,no,,3.0,yes,no,no,yes,no,no,no
760994,1972,48,female,african,6,,natal,informal,5,yes,yes,yes,2.0,10.0,140,,no,yes,regular job,elementary occup,,,500.0,,no,,,2.0,,0.0,,yes,child support,,,employment,government grants,,from employment,,,1400.0,yes,yes,yes,yes,over 4 hours more,0.0,yes,yes,no,no,no,no,yes
